lat,lon,cloud_cover
39.00,-77.00,0.69
39.00,-76.00,0.68
39.00,-75.00,0.62
39.00,-74.00,0.64
39.00,-73.00,0.59
39.00,-72.00,0.59
39.00,-71.00,0.65
39.00,-70.00,0.67
39.00,-69.00,0.71
39.00,-68.00,0.79
39.00,-67.00,0.78
39.00,-66.00,0.79
39.00,-65.00,0.83
39.00,-64.00,0.85
39.00,-63.00,0.88
39.00,-62.00,0.87
39.00,-61.00,0.81
39.00,-60.00,0.86
39.00,-59.00,0.86
39.00,-58.00,0.89
39.00,-57.00,0.93
39.00,-56.00,0.87
39.00,-55.00,0.89
39.00,-54.00,0.89
39.00,-53.00,0.85
39.00,-52.00,0.88
39.00,-51.00,0.88
39.00,-50.00,0.89
38.00,-129.00,0.77
38.00,-128.00,0.69
38.00,-127.00,0.77
38.00,-126.00,0.68
38.00,-125.00,0.62
38.00,-124.00,0.52
38.00,-123.00,0.45
38.00,-122.00,0.39
38.00,-121.00,0.43
38.00,-120.00,0.57
38.00,-119.00,0.49
38.00,-118.00,0.35
38.00,-117.00,0.43
38.00,-116.00,0.46
38.00,-115.00,0.47
38.00,-114.00,0.38
38.00,-113.00,0.44
38.00,-112.00,0.66
38.00,-111.00,0.60
38.00,-110.00,0.36
38.00,-109.00,0.39
38.00,-108.00,0.67
38.00,-107.00,0.73
38.00,-106.00,0.77
38.00,-105.00,0.52
38.00,-104.00,0.45
38.00,-103.00,0.40
38.00,-102.00,0.50
38.00,-101.00,0.58
38.00,-100.00,0.50
38.00,-99.00,0.53
38.00,-98.00,0.54
38.00,-97.00,0.57
38.00,-96.00,0.59
38.00,-95.00,0.59
38.00,-94.00,0.56
38.00,-93.00,0.64
38.00,-92.00,0.52
38.00,-91.00,0.59
38.00,-90.00,0.63
38.00,-89.00,0.65
38.00,-88.00,0.69
38.00,-87.00,0.70
38.00,-86.00,0.64
38.00,-85.00,0.68
38.00,-84.00,0.68
38.00,-83.00,0.67
38.00,-82.00,0.67
38.00,-81.00,0.63
38.00,-80.00,0.65
38.00,-79.00,0.66
38.00,-78.00,0.62
38.00,-77.00,0.60
38.00,-76.00,0.59
38.00,-75.00,0.60
38.00,-74.00,0.51
38.00,-73.00,0.53
38.00,-72.00,0.65
38.00,-71.00,0.74
38.00,-70.00,0.81
38.00,-69.00,0.82
38.00,-68.00,0.80
38.00,-67.00,0.85
38.00,-66.00,0.83
38.00,-65.00,0.86
38.00,-64.00,0.85
38.00,-63.00,0.78
38.00,-62.00,0.86
38.00,-61.00,0.84
38.00,-60.00,0.85
38.00,-59.00,0.84
38.00,-58.00,0.85
38.00,-57.00,0.86
38.00,-56.00,0.89
38.00,-55.00,0.85
38.00,-54.00,0.86
38.00,-53.00,0.83
38.00,-52.00,0.86
38.00,-51.00,0.84
38.00,-50.00,0.82
37.00,-129.00,0.77
37.00,-128.00,0.75
37.00,-127.00,0.68
37.00,-126.00,0.75
37.00,-125.00,0.69
37.00,-124.00,0.60
37.00,-123.00,0.48
37.00,-122.00,0.48
37.00,-121.00,0.45
37.00,-120.00,0.40
37.00,-119.00,0.72
37.00,-118.00,0.35
37.00,-117.00,0.33
37.00,-116.00,0.35
37.00,-115.00,0.35
37.00,-114.00,0.28
37.00,-113.00,0.38
37.00,-112.00,0.53
37.00,-111.00,0.37
37.00,-110.00,0.36
37.00,-109.00,0.39
37.00,-108.00,0.53
37.00,-107.00,0.75
37.00,-106.00,0.67
37.00,-105.00,0.63
37.00,-104.00,0.49
37.00,-103.00,0.49
37.00,-102.00,0.46
37.00,-101.00,0.52
37.00,-100.00,0.51
37.00,-99.00,0.56
37.00,-98.00,0.55
37.00,-97.00,0.58
37.00,-96.00,0.58
37.00,-95.00,0.62
37.00,-94.00,0.55
37.00,-93.00,0.53
37.00,-92.00,0.60
37.00,-91.00,0.62
37.00,-90.00,0.59
37.00,-89.00,0.63
37.00,-88.00,0.65
37.00,-87.00,0.68
37.00,-86.00,0.63
37.00,-85.00,0.63
37.00,-84.00,0.66
37.00,-83.00,0.62
37.00,-82.00,0.62
37.00,-81.00,0.64
37.00,-80.00,0.64
37.00,-79.00,0.58
37.00,-78.00,0.55
37.00,-77.00,0.56
37.00,-76.00,0.51
37.00,-75.00,0.51
37.00,-74.00,0.53
37.00,-73.00,0.77
37.00,-72.00,0.76
37.00,-71.00,0.85
37.00,-70.00,0.81
37.00,-69.00,0.82
37.00,-68.00,0.84
37.00,-67.00,0.81
37.00,-66.00,0.84
37.00,-65.00,0.86
37.00,-64.00,0.78
37.00,-63.00,0.79
37.00,-62.00,0.78
37.00,-61.00,0.82
37.00,-60.00,0.81
37.00,-59.00,0.82
37.00,-58.00,0.83
37.00,-57.00,0.80
37.00,-56.00,0.80
37.00,-55.00,0.81
37.00,-54.00,0.84
37.00,-53.00,0.83
37.00,-52.00,0.82
37.00,-51.00,0.82
37.00,-50.00,0.87
36.00,-129.00,0.82
36.00,-128.00,0.76
36.00,-127.00,0.73
36.00,-126.00,0.64
36.00,-125.00,0.66
36.00,-124.00,0.58
36.00,-123.00,0.63
36.00,-122.00,0.51
36.00,-121.00,0.43
36.00,-120.00,0.41
36.00,-119.00,0.50
36.00,-118.00,0.68
36.00,-117.00,0.26
36.00,-116.00,0.27
36.00,-115.00,0.30
36.00,-114.00,0.28
36.00,-113.00,0.33
36.00,-112.00,0.39
36.00,-111.00,0.38
36.00,-110.00,0.39
36.00,-109.00,0.43
36.00,-108.00,0.46
36.00,-107.00,0.43
36.00,-106.00,0.56
36.00,-105.00,0.64
36.00,-104.00,0.43
36.00,-103.00,0.38
36.00,-102.00,0.40
36.00,-101.00,0.46
36.00,-100.00,0.47
36.00,-99.00,0.51
36.00,-98.00,0.56
36.00,-97.00,0.63
36.00,-96.00,0.53
36.00,-95.00,0.60
36.00,-94.00,0.64
36.00,-93.00,0.53
36.00,-92.00,0.50
36.00,-91.00,0.55
36.00,-90.00,0.66
36.00,-89.00,0.59
36.00,-88.00,0.67
36.00,-87.00,0.61
36.00,-86.00,0.63
36.00,-85.00,0.60
36.00,-84.00,0.62
36.00,-83.00,0.60
36.00,-82.00,0.59
36.00,-81.00,0.60
36.00,-80.00,0.62
36.00,-79.00,0.60
36.00,-78.00,0.50
36.00,-77.00,0.58
36.00,-76.00,0.53
36.00,-75.00,0.54
36.00,-74.00,0.77
36.00,-73.00,0.81
36.00,-72.00,0.79
36.00,-71.00,0.79
36.00,-70.00,0.79
36.00,-69.00,0.77
36.00,-68.00,0.78
36.00,-67.00,0.75
36.00,-66.00,0.77
36.00,-65.00,0.80
36.00,-64.00,0.79
36.00,-63.00,0.75
36.00,-62.00,0.77
36.00,-61.00,0.75
36.00,-60.00,0.81
36.00,-59.00,0.77
36.00,-58.00,0.74
36.00,-57.00,0.73
36.00,-56.00,0.77
36.00,-55.00,0.75
36.00,-54.00,0.72
36.00,-53.00,0.79
36.00,-52.00,0.76
36.00,-51.00,0.80
36.00,-50.00,0.82
35.00,-129.00,0.80
35.00,-128.00,0.74
35.00,-127.00,0.70
35.00,-126.00,0.69
35.00,-125.00,0.62
35.00,-124.00,0.62
35.00,-123.00,0.61
35.00,-122.00,0.61
35.00,-121.00,0.55
35.00,-120.00,0.42
35.00,-119.00,0.40
35.00,-118.00,0.40
35.00,-117.00,0.25
35.00,-116.00,0.24
35.00,-115.00,0.28
35.00,-114.00,0.24
35.00,-113.00,0.33
35.00,-112.00,0.37
35.00,-111.00,0.35
35.00,-110.00,0.36
35.00,-109.00,0.41
35.00,-108.00,0.46
35.00,-107.00,0.43
35.00,-106.00,0.42
35.00,-105.00,0.52
35.00,-104.00,0.38
35.00,-103.00,0.38
35.00,-102.00,0.40
35.00,-101.00,0.46
35.00,-100.00,0.49
35.00,-99.00,0.55
35.00,-98.00,0.51
35.00,-97.00,0.55
35.00,-96.00,0.46
35.00,-95.00,0.60
35.00,-94.00,0.57
35.00,-93.00,0.57
35.00,-92.00,0.50
35.00,-91.00,0.58
35.00,-90.00,0.64
35.00,-89.00,0.63
35.00,-88.00,0.63
35.00,-87.00,0.62
35.00,-86.00,0.59
35.00,-85.00,0.59
35.00,-84.00,0.61
35.00,-83.00,0.65
35.00,-82.00,0.55
35.00,-81.00,0.63
35.00,-80.00,0.58
35.00,-79.00,0.58
35.00,-78.00,0.54
35.00,-77.00,0.56
35.00,-76.00,0.51
35.00,-75.00,0.56
35.00,-74.00,0.70
35.00,-73.00,0.75
35.00,-72.00,0.75
35.00,-71.00,0.76
35.00,-70.00,0.78
35.00,-69.00,0.73
35.00,-68.00,0.73
35.00,-67.00,0.69
35.00,-66.00,0.73
35.00,-65.00,0.70
35.00,-64.00,0.77
35.00,-63.00,0.72
35.00,-62.00,0.73
35.00,-61.00,0.73
35.00,-60.00,0.76
35.00,-59.00,0.73
35.00,-58.00,0.76
35.00,-57.00,0.74
35.00,-56.00,0.74
35.00,-55.00,0.74
35.00,-54.00,0.80
35.00,-53.00,0.76
35.00,-52.00,0.77
35.00,-51.00,0.73
35.00,-50.00,0.69
34.00,-129.00,0.78
34.00,-128.00,0.73
34.00,-127.00,0.70
34.00,-126.00,0.70
34.00,-125.00,0.71
34.00,-124.00,0.73
34.00,-123.00,0.72
34.00,-122.00,0.69
34.00,-121.00,0.53
34.00,-120.00,0.38
34.00,-119.00,0.30
34.00,-118.00,0.32
34.00,-117.00,0.25
34.00,-116.00,0.22
34.00,-115.00,0.18
34.00,-114.00,0.18
34.00,-113.00,0.32
34.00,-112.00,0.41
34.00,-111.00,0.37
34.00,-110.00,0.33
34.00,-109.00,0.37
34.00,-108.00,0.44
34.00,-107.00,0.38
34.00,-106.00,0.40
34.00,-105.00,0.39
34.00,-104.00,0.38
34.00,-103.00,0.38
34.00,-102.00,0.42
34.00,-101.00,0.45
34.00,-100.00,0.43
34.00,-99.00,0.47
34.00,-98.00,0.45
34.00,-97.00,0.49
34.00,-96.00,0.55
34.00,-95.00,0.56
34.00,-94.00,0.59
34.00,-93.00,0.53
34.00,-92.00,0.56
34.00,-91.00,0.71
34.00,-90.00,0.60
34.00,-89.00,0.56
34.00,-88.00,0.59
34.00,-87.00,0.56
34.00,-86.00,0.61
34.00,-85.00,0.60
34.00,-84.00,0.61
34.00,-83.00,0.60
34.00,-82.00,0.64
34.00,-81.00,0.63
34.00,-80.00,0.64
34.00,-79.00,0.63
34.00,-78.00,0.63
34.00,-77.00,0.49
34.00,-76.00,0.46
34.00,-75.00,0.64
34.00,-74.00,0.70
34.00,-73.00,0.69
34.00,-72.00,0.72
34.00,-71.00,0.66
34.00,-70.00,0.62
34.00,-69.00,0.69
34.00,-68.00,0.67
34.00,-67.00,0.69
34.00,-66.00,0.67
34.00,-65.00,0.73
34.00,-64.00,0.70
34.00,-63.00,0.65
34.00,-62.00,0.66
34.00,-61.00,0.75
34.00,-60.00,0.67
34.00,-59.00,0.68
34.00,-58.00,0.72
34.00,-57.00,0.69
34.00,-56.00,0.71
34.00,-55.00,0.69
34.00,-54.00,0.69
34.00,-53.00,0.68
34.00,-52.00,0.69
34.00,-51.00,0.69
34.00,-50.00,0.67
33.00,-129.00,0.75
33.00,-128.00,0.68
33.00,-127.00,0.74
33.00,-126.00,0.69
33.00,-125.00,0.69
33.00,-124.00,0.62
33.00,-123.00,0.65
33.00,-122.00,0.66
33.00,-121.00,0.63
33.00,-120.00,0.50
33.00,-119.00,0.42
33.00,-118.00,0.38
33.00,-117.00,0.39
33.00,-116.00,0.24
33.00,-115.00,0.18
33.00,-114.00,0.18
33.00,-113.00,0.21
33.00,-112.00,0.31
33.00,-111.00,0.33
33.00,-110.00,0.32
33.00,-109.00,0.39
33.00,-108.00,0.37
33.00,-107.00,0.35
33.00,-106.00,0.31
33.00,-105.00,0.38
33.00,-104.00,0.30
33.00,-103.00,0.37
33.00,-102.00,0.37
33.00,-101.00,0.36
33.00,-100.00,0.38
33.00,-99.00,0.42
33.00,-98.00,0.40
33.00,-97.00,0.47
33.00,-96.00,0.50
33.00,-95.00,0.58
33.00,-94.00,0.52
33.00,-93.00,0.58
33.00,-92.00,0.56
33.00,-91.00,0.65
33.00,-90.00,0.58
33.00,-89.00,0.57
33.00,-88.00,0.55
33.00,-87.00,0.61
33.00,-86.00,0.50
33.00,-85.00,0.58
33.00,-84.00,0.60
33.00,-83.00,0.59
33.00,-82.00,0.59
33.00,-81.00,0.65
33.00,-80.00,0.61
33.00,-79.00,0.65
33.00,-78.00,0.51
33.00,-77.00,0.51
33.00,-76.00,0.62
33.00,-75.00,0.69
33.00,-74.00,0.69
33.00,-73.00,0.62
33.00,-72.00,0.62
33.00,-71.00,0.67
33.00,-70.00,0.60
33.00,-69.00,0.64
33.00,-68.00,0.66
33.00,-67.00,0.62
33.00,-66.00,0.56
33.00,-65.00,0.70
33.00,-64.00,0.70
33.00,-63.00,0.68
33.00,-62.00,0.65
33.00,-61.00,0.67
33.00,-60.00,0.68
33.00,-59.00,0.62
33.00,-58.00,0.64
33.00,-57.00,0.65
33.00,-56.00,0.68
33.00,-55.00,0.70
33.00,-54.00,0.67
33.00,-53.00,0.68
33.00,-52.00,0.72
33.00,-51.00,0.62
33.00,-50.00,0.65
32.00,-129.00,0.70
32.00,-128.00,0.73
32.00,-127.00,0.67
32.00,-126.00,0.72
32.00,-125.00,0.69
32.00,-124.00,0.68
32.00,-123.00,0.71
32.00,-122.00,0.67
32.00,-121.00,0.64
32.00,-120.00,0.52
32.00,-119.00,0.53
32.00,-118.00,0.54
32.00,-117.00,0.48
32.00,-116.00,0.27
32.00,-115.00,0.19
32.00,-114.00,0.15
32.00,-113.00,0.20
32.00,-112.00,0.17
32.00,-111.00,0.24
32.00,-110.00,0.26
32.00,-109.00,0.29
32.00,-108.00,0.29
32.00,-107.00,0.23
32.00,-106.00,0.33
32.00,-105.00,0.37
32.00,-104.00,0.36
32.00,-103.00,0.37
32.00,-102.00,0.37
32.00,-101.00,0.41
32.00,-100.00,0.38
32.00,-99.00,0.44
32.00,-98.00,0.42
32.00,-97.00,0.50
32.00,-96.00,0.53
32.00,-95.00,0.57
32.00,-94.00,0.57
32.00,-93.00,0.57
32.00,-92.00,0.62
32.00,-91.00,0.59
32.00,-90.00,0.58
32.00,-89.00,0.56
32.00,-88.00,0.62
32.00,-87.00,0.58
32.00,-86.00,0.53
32.00,-85.00,0.58
32.00,-84.00,0.62
32.00,-83.00,0.56
32.00,-82.00,0.62
32.00,-81.00,0.63
32.00,-80.00,0.64
32.00,-79.00,0.46
32.00,-78.00,0.58
32.00,-77.00,0.69
32.00,-76.00,0.71
32.00,-75.00,0.66
32.00,-74.00,0.63
32.00,-73.00,0.63
32.00,-72.00,0.55
32.00,-71.00,0.68
32.00,-70.00,0.59
32.00,-69.00,0.60
32.00,-68.00,0.55
32.00,-67.00,0.61
32.00,-66.00,0.64
32.00,-65.00,0.61
32.00,-64.00,0.61
32.00,-63.00,0.66
32.00,-62.00,0.66
32.00,-61.00,0.64
32.00,-60.00,0.65
32.00,-59.00,0.64
32.00,-58.00,0.69
32.00,-57.00,0.65
32.00,-56.00,0.71
32.00,-55.00,0.68
32.00,-54.00,0.68
32.00,-53.00,0.65
32.00,-52.00,0.70
32.00,-51.00,0.67
32.00,-50.00,0.65
31.00,-129.00,0.77
31.00,-128.00,0.76
31.00,-127.00,0.75
31.00,-126.00,0.70
31.00,-125.00,0.61
31.00,-124.00,0.70
31.00,-123.00,0.66
31.00,-122.00,0.64
31.00,-121.00,0.61
31.00,-120.00,0.56
31.00,-119.00,0.55
31.00,-118.00,0.62
31.00,-117.00,0.56
31.00,-116.00,0.26
31.00,-115.00,0.17
31.00,-114.00,0.15
31.00,-113.00,0.17
31.00,-112.00,0.14
31.00,-111.00,0.20
31.00,-110.00,0.25
31.00,-109.00,0.25
31.00,-108.00,0.26
31.00,-107.00,0.25
31.00,-106.00,0.27
31.00,-105.00,0.28
31.00,-104.00,0.28
31.00,-103.00,0.31
31.00,-102.00,0.29
31.00,-101.00,0.38
31.00,-100.00,0.41
31.00,-99.00,0.47
31.00,-98.00,0.49
31.00,-97.00,0.49
31.00,-96.00,0.51
31.00,-95.00,0.55
31.00,-94.00,0.60
31.00,-93.00,0.60
31.00,-92.00,0.59
31.00,-91.00,0.55
31.00,-90.00,0.56
31.00,-89.00,0.56
31.00,-88.00,0.61
31.00,-87.00,0.62
31.00,-86.00,0.57
31.00,-85.00,0.59
31.00,-84.00,0.58
31.00,-83.00,0.63
31.00,-82.00,0.63
31.00,-81.00,0.61
31.00,-80.00,0.45
31.00,-79.00,0.60
31.00,-78.00,0.68
31.00,-77.00,0.69
31.00,-76.00,0.67
31.00,-75.00,0.60
31.00,-74.00,0.63
31.00,-73.00,0.66
31.00,-72.00,0.63
31.00,-71.00,0.63
31.00,-70.00,0.56
31.00,-69.00,0.62
31.00,-68.00,0.64
31.00,-67.00,0.66
31.00,-66.00,0.62
31.00,-65.00,0.61
31.00,-64.00,0.55
31.00,-63.00,0.63
31.00,-62.00,0.63
31.00,-61.00,0.60
31.00,-60.00,0.63
31.00,-59.00,0.70
31.00,-58.00,0.65
31.00,-57.00,0.63
31.00,-56.00,0.60
31.00,-55.00,0.61
31.00,-54.00,0.73
31.00,-53.00,0.69
31.00,-52.00,0.69
31.00,-51.00,0.67
31.00,-50.00,0.59
30.00,-129.00,0.73
30.00,-128.00,0.73
30.00,-127.00,0.73
30.00,-126.00,0.72
30.00,-125.00,0.59
30.00,-124.00,0.65
30.00,-123.00,0.64
30.00,-122.00,0.67
30.00,-121.00,0.51
30.00,-120.00,0.65
30.00,-119.00,0.56
30.00,-118.00,0.60
30.00,-117.00,0.58
30.00,-116.00,0.52
30.00,-115.00,0.13
30.00,-114.00,0.13
30.00,-113.00,0.20
30.00,-112.00,0.14
30.00,-111.00,0.18
30.00,-110.00,0.22
30.00,-109.00,0.25
30.00,-108.00,0.24
30.00,-107.00,0.20
30.00,-106.00,0.20
30.00,-105.00,0.28
30.00,-104.00,0.34
30.00,-103.00,0.28
30.00,-102.00,0.33
30.00,-101.00,0.37
30.00,-100.00,0.40
30.00,-99.00,0.43
30.00,-98.00,0.46
30.00,-97.00,0.55
30.00,-96.00,0.64
30.00,-95.00,0.58
30.00,-94.00,0.63
30.00,-93.00,0.62
30.00,-92.00,0.69
30.00,-91.00,0.59
30.00,-90.00,0.59
30.00,-89.00,0.56
30.00,-88.00,0.61
30.00,-87.00,0.62
30.00,-86.00,0.59
30.00,-85.00,0.65
30.00,-84.00,0.62
30.00,-83.00,0.62
30.00,-82.00,0.63
30.00,-81.00,0.56
30.00,-80.00,0.53
30.00,-79.00,0.64
30.00,-78.00,0.69
30.00,-77.00,0.58
30.00,-76.00,0.62
30.00,-75.00,0.63
30.00,-74.00,0.63
30.00,-73.00,0.59
30.00,-72.00,0.57
30.00,-71.00,0.48
30.00,-70.00,0.54
30.00,-69.00,0.55
30.00,-68.00,0.56
30.00,-67.00,0.62
30.00,-66.00,0.56
30.00,-65.00,0.56
30.00,-64.00,0.50
30.00,-63.00,0.67
30.00,-62.00,0.67
30.00,-61.00,0.59
30.00,-60.00,0.66
30.00,-59.00,0.62
30.00,-58.00,0.62
30.00,-57.00,0.57
30.00,-56.00,0.66
30.00,-55.00,0.61
30.00,-54.00,0.60
30.00,-53.00,0.60
30.00,-52.00,0.65
30.00,-51.00,0.61
30.00,-50.00,0.64
29.00,-129.00,0.70
29.00,-128.00,0.69
29.00,-127.00,0.70
29.00,-126.00,0.72
29.00,-125.00,0.73
29.00,-124.00,0.72
29.00,-123.00,0.68
29.00,-122.00,0.67
29.00,-121.00,0.61
29.00,-120.00,0.65
29.00,-119.00,0.65
29.00,-118.00,0.59
29.00,-117.00,0.62
29.00,-116.00,0.51
29.00,-115.00,0.41
29.00,-114.00,0.16
29.00,-113.00,0.14
29.00,-112.00,0.18
29.00,-111.00,0.15
29.00,-110.00,0.23
29.00,-109.00,0.23
29.00,-108.00,0.32
29.00,-107.00,0.24
29.00,-106.00,0.22
29.00,-105.00,0.26
29.00,-104.00,0.22
29.00,-103.00,0.25
29.00,-102.00,0.30
29.00,-101.00,0.39
29.00,-100.00,0.45
29.00,-99.00,0.46
29.00,-98.00,0.43
29.00,-97.00,0.53
29.00,-96.00,0.62
29.00,-95.00,0.65
29.00,-94.00,0.58
29.00,-93.00,0.53
29.00,-92.00,0.52
29.00,-91.00,0.51
29.00,-90.00,0.61
29.00,-89.00,0.45
29.00,-88.00,0.54
29.00,-87.00,0.52
29.00,-86.00,0.59
29.00,-85.00,0.47
29.00,-84.00,0.45
29.00,-83.00,0.49
29.00,-82.00,0.59
29.00,-81.00,0.55
29.00,-80.00,0.40
29.00,-79.00,0.63
29.00,-78.00,0.68
29.00,-77.00,0.62
29.00,-76.00,0.58
29.00,-75.00,0.60
29.00,-74.00,0.61
29.00,-73.00,0.62
29.00,-72.00,0.59
29.00,-71.00,0.53
29.00,-70.00,0.61
29.00,-69.00,0.51
29.00,-68.00,0.62
29.00,-67.00,0.56
29.00,-66.00,0.61
29.00,-65.00,0.57
29.00,-64.00,0.56
29.00,-63.00,0.50
29.00,-62.00,0.56
29.00,-61.00,0.58
29.00,-60.00,0.63
29.00,-59.00,0.64
29.00,-58.00,0.64
29.00,-57.00,0.65
29.00,-56.00,0.58
29.00,-55.00,0.62
29.00,-54.00,0.58
29.00,-53.00,0.62
29.00,-52.00,0.56
29.00,-51.00,0.56
29.00,-50.00,0.58
28.00,-129.00,0.72
28.00,-128.00,0.75
28.00,-127.00,0.73
28.00,-126.00,0.73
28.00,-125.00,0.71
28.00,-124.00,0.65
28.00,-123.00,0.73
28.00,-122.00,0.64
28.00,-121.00,0.69
28.00,-120.00,0.65
28.00,-119.00,0.62
28.00,-118.00,0.59
28.00,-117.00,0.56
28.00,-116.00,0.55
28.00,-115.00,0.56
28.00,-114.00,0.45
28.00,-113.00,0.12
28.00,-112.00,0.40
28.00,-111.00,0.20
28.00,-110.00,0.17
28.00,-109.00,0.19
28.00,-108.00,0.21
28.00,-107.00,0.28
28.00,-106.00,0.27
28.00,-105.00,0.24
28.00,-104.00,0.25
28.00,-103.00,0.28
28.00,-102.00,0.36
28.00,-101.00,0.45
28.00,-100.00,0.50
28.00,-99.00,0.38
28.00,-98.00,0.42
28.00,-97.00,0.62
28.00,-96.00,0.54
28.00,-95.00,0.52
28.00,-94.00,0.60
28.00,-93.00,0.52
28.00,-92.00,0.58
28.00,-91.00,0.52
28.00,-90.00,0.44
28.00,-89.00,0.59
28.00,-88.00,0.62
28.00,-87.00,0.58
28.00,-86.00,0.63
28.00,-85.00,0.63
28.00,-84.00,0.44
28.00,-83.00,0.38
28.00,-82.00,0.55
28.00,-81.00,0.56
28.00,-80.00,0.39
28.00,-79.00,0.60
28.00,-78.00,0.67
28.00,-77.00,0.55
28.00,-76.00,0.54
28.00,-75.00,0.59
28.00,-74.00,0.60
28.00,-73.00,0.64
28.00,-72.00,0.58
28.00,-71.00,0.55
28.00,-70.00,0.59
28.00,-69.00,0.56
28.00,-68.00,0.66
28.00,-67.00,0.54
28.00,-66.00,0.54
28.00,-65.00,0.55
28.00,-64.00,0.54
28.00,-63.00,0.57
28.00,-62.00,0.58
28.00,-61.00,0.56
28.00,-60.00,0.58
28.00,-59.00,0.63
28.00,-58.00,0.59
28.00,-57.00,0.67
28.00,-56.00,0.64
28.00,-55.00,0.56
28.00,-54.00,0.59
28.00,-53.00,0.57
28.00,-52.00,0.61
28.00,-51.00,0.59
28.00,-50.00,0.58
27.00,-129.00,0.69
27.00,-128.00,0.75
27.00,-127.00,0.75
27.00,-126.00,0.74
27.00,-125.00,0.77
27.00,-124.00,0.75
27.00,-123.00,0.68
27.00,-122.00,0.63
27.00,-121.00,0.69
27.00,-120.00,0.62
27.00,-119.00,0.59
27.00,-118.00,0.62
27.00,-117.00,0.56
27.00,-116.00,0.51
27.00,-115.00,0.49
27.00,-114.00,0.12
27.00,-113.00,0.23
27.00,-112.00,0.17
27.00,-111.00,0.27
27.00,-110.00,0.15
27.00,-109.00,0.20
27.00,-108.00,0.21
27.00,-107.00,0.16
27.00,-106.00,0.20
27.00,-105.00,0.18
27.00,-104.00,0.21
27.00,-103.00,0.18
27.00,-102.00,0.28
27.00,-101.00,0.34
27.00,-100.00,0.40
27.00,-99.00,0.50
27.00,-98.00,0.46
27.00,-97.00,0.56
27.00,-96.00,0.49
27.00,-95.00,0.58
27.00,-94.00,0.51
27.00,-93.00,0.59
27.00,-92.00,0.57
27.00,-91.00,0.46
27.00,-90.00,0.57
27.00,-89.00,0.64
27.00,-88.00,0.60
27.00,-87.00,0.63
27.00,-86.00,0.65
27.00,-85.00,0.58
27.00,-84.00,0.49
27.00,-83.00,0.35
27.00,-82.00,0.54
27.00,-81.00,0.64
27.00,-80.00,0.66
27.00,-79.00,0.56
27.00,-78.00,0.63
27.00,-77.00,0.56
27.00,-76.00,0.51
27.00,-75.00,0.60
27.00,-74.00,0.55
27.00,-73.00,0.52
27.00,-72.00,0.57
27.00,-71.00,0.53
27.00,-70.00,0.55
27.00,-69.00,0.58
27.00,-68.00,0.54
27.00,-67.00,0.52
27.00,-66.00,0.61
27.00,-65.00,0.54
27.00,-64.00,0.52
27.00,-63.00,0.59
27.00,-62.00,0.51
27.00,-61.00,0.52
27.00,-60.00,0.66
27.00,-59.00,0.62
27.00,-58.00,0.58
27.00,-57.00,0.62
27.00,-56.00,0.53
27.00,-55.00,0.61
27.00,-54.00,0.56
27.00,-53.00,0.57
27.00,-52.00,0.48
27.00,-51.00,0.55
27.00,-50.00,0.51
26.00,-129.00,0.74
26.00,-128.00,0.76
26.00,-127.00,0.73
26.00,-126.00,0.71
26.00,-125.00,0.73
26.00,-124.00,0.74
26.00,-123.00,0.69
26.00,-122.00,0.67
26.00,-121.00,0.69
26.00,-120.00,0.62
26.00,-119.00,0.62
26.00,-118.00,0.58
26.00,-117.00,0.61
26.00,-116.00,0.62
26.00,-115.00,0.55
26.00,-114.00,0.38
26.00,-113.00,0.23
26.00,-112.00,0.14
26.00,-111.00,0.25
26.00,-110.00,0.28
26.00,-109.00,0.26
26.00,-108.00,0.22
26.00,-107.00,0.23
26.00,-106.00,0.34
26.00,-105.00,0.22
